id,text,label,words
71,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",1,"['february', 'finnish', 'broadband', 'data', 'communication', 'systems', 'provider', 'teleste', 'oyj', 'hel', 'tlt', 'v', 'saw', 'its', 'net', 'profit', 'jump', 'to', 'eur', 'm', 'for', 'the', 'last', 'quarter', 'of', 'from', 'eur', 'for', 'the', 'same', 'period', 'of']"
72,Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,1,"['finnish', 'aktia', 'group', 's', 'operating', 'profit', 'rose', 'to', 'eur', 'mn', 'in', 'the', 'first', 'quarter', 'of', 'from', 'eur', 'mn', 'in', 'the', 'first', 'quarter', 'of']"
73,Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,1,"['finnish', 'bank', 'of', 'land', 's', 'consolidated', 'net', 'operating', 'profit', 'increased', 'from', 'eur', 'mn', 'in', 'the', 'first', 'quarter', 'of', 'to', 'eur', 'mn', 'in', 'the', 'first', 'quarter', 'of']"
74,"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",1,"['finnish', 'financial', 'group', 'aktia', 'reports', 'operating', 'profit', 'of', 'eur', 'mn', 'in', 'january', 'september', 'up', 'from', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
75,"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",1,"['finnish', 'high', 'technology', 'provider', 'vaahto', 'group', 'reports', 'net', 'sales', 'of', 'eur', 'mn', 'in', 'the', 'accounting', 'period', 'september', 'february', 'an', 'increase', 'of', 'from', 'a', 'year', 'earlier']"
76,Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,1,"['net', 'sales', 'of', 'finnish', 'food', 'industry', 'company', 'l', 'nnen', 'tehtaat', 's', 'continuing', 'operations', 'increased', 'by', 'in', 'to', 'eur', 'mn', 'from', 'eur', 'mn', 'in']"
77,An individual promotion also generated slightly higher-than-expected revenues .,1,"['an', 'individual', 'promotion', 'also', 'generated', 'slightly', 'higher', 'than', 'expected', 'revenues']"
78,Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,1,"['biohit', 'already', 'services', 'many', 'current', 'genesis', 'customers', 'and', 'the', 'customer', 'base', 'is', 'expected', 'to', 'expand', 'as', 'a', 'result', 'of', 'this', 'agreement']"
79,"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",1,"['both', 'operating', 'profit', 'and', 'turnover', 'for', 'the', 'three', 'month', 'period', 'increased', 'respectively', 'from', 'eur', 'm', 'and', 'eur', 'm', 'as', 'compared', 'to', 'the', 'corresponding', 'period', 'in']"
80,Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,1,"['circulation', 'revenue', 'has', 'increased', 'by', 'in', 'finland', 'and', 'in', 'sweden', 'in']"
81,Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,1,"['clothing', 'chain', 'sepp', 'l', 's', 'net', 'sales', 'increased', 'by', 'to', 'eur', 'mn']"
82,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,1,"['construction', 'volumes', 'meanwhile', 'grow', 'at', 'a', 'rate', 'of', 'percent', 'annually']"
83,Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .,1,"['finnish', 'and', 'swedish', 'construction', 'markets', 'are', 'still', 'experiencing', 'an', 'estimated', 'annual', 'growth', 'in']"
84,"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",1,"['however', 'biohit', 'estimates', 'its', 'total', 'net', 'sales', 'will', 'continue', 'to', 'grow', 'in', 'and', 'that', 'favourable', 'trends', 'in', 'net', 'sales', 'will', 'lead', 'to', 'a', 'profit', 'in']"
85,"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",1,"['in', 'fiskars', 'cash', 'flow', 'from', 'operating', 'activities', 'amounted', 'to', 'eur', 'm', 'up', 'from', 'eur', 'm', 'in', 'the', 'previous', 'year']"
86,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",1,"['in', 'lithuania', 'operating', 'profit', 'rose', 'to', 'eur', 'from', 'eur', 'in', 'the', 'corresponding', 'period', 'in']"
87,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",1,"['in', 'the', 'fourth', 'quarter', 'of', 'net', 'sales', 'increased', 'by', 'to', 'eur', 'mn', 'from', 'eur', 'mn', 'in', 'the', 'fourth', 'quarter', 'of']"
88,"International sales rose by 59.8 % to EUR 1,244.4 mn .",1,"['international', 'sales', 'rose', 'by', 'to', 'eur', 'mn']"
89,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,1,"['net', 'sales', 'grew', 'in', 'the', 'period', 'to', 'x', 'ac', 'million', 'us', 'million', 'from', 'x', 'ac', 'million', 'in']"
90,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,1,"['net', 'sales', 'increased', 'to', 'eur', 'm', 'in', 'april', 'to', 'june', 'from', 'eur', 'm', 'a', 'year', 'earlier']"
91,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",1,"['net', 'sales', 'rose', 'by', 'year', 'on', 'year', 'to', 'eur', 'm', 'as', 'the', 'number', 'of', 'chargers', 'delivered', 'went', 'up', 'by', 'to', 'million', 'pieces']"
92,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",1,"['net', 'sales', 'totaled', 'eur', 'mn', 'up', 'from', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
93,"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .",1,"['nokia', 'also', 'noted', 'the', 'average', 'selling', 'price', 'of', 'handsets', 'declined', 'during', 'the', 'period', 'though', 'its', 'mobile', 'phone', 'profit', 'margin', 'rose', 'to', 'more', 'than', 'percent', 'from', 'percent', 'in', 'the', 'year', 'ago', 'quarter']"
94,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,1,"['operating', 'profit', 'increased', 'by', 'to', 'eur', 'mn', 'from', 'eur', 'mn']"
95,Operating profit margin increased from 11.2 % to 11.7 % .,1,"['operating', 'profit', 'margin', 'increased', 'from', 'to']"
96,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,1,"['operating', 'profit', 'rose', 'to', 'eur', 'mn', 'from', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
97,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,1,"['operating', 'profit', 'rose', 'to', 'eur', 'mn', 'from', 'eur', 'mn', 'in', 'the', 'fourth', 'quarter', 'of']"
98,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",1,"['operating', 'profit', 'was', 'eur', 'mn', 'up', 'from', 'eur', 'mn']"
99,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",1,"['ramirent', 's', 'net', 'sales', 'in', 'the', 'second', 'quarterended', 'june', 'were', 'euro', 'million', 'about', 'u', 's', 'million', 'a', 'percent', 'increase', 'compared', 'with', 'euro', 'million', 'for', 'thesecond', 'quarter', 'last', 'year']"
100,"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",1,"['revenue', 'grew', 'by', 'percent', 'to', 'x', 'ac', 'million', 'million', 'from', 'x', 'ac', 'million']"
101,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,1,"['ruukki', 'announced', 'that', 'it', 'has', 'signed', 'an', 'agreement', 'with', 'aker', 'solutions', 'of', 'norway', 'to', 'supply', 'suction', 'anchors', 'in', 'september', 'from', 'its', 'kalajoki', 'unit', 'in', 'finland']"
102,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",1,"['ruukki', 's', 'delivery', 'volumes', 'and', 'selling', 'prices', 'showed', 'favourable', 'development', 'and', 'the', 'company', 's', 'comparable', 'net', 'sales', 'grew', 'by', 'year', 'on', 'year', 'to', 'eur', 'm', 'ceo', 'sakari', 'tamminen', 'said']"
103,Sanoma Magazines ' net sales are estimated to grow in 2006 .,1,"['sanoma', 'magazines', 'net', 'sales', 'are', 'estimated', 'to', 'grow', 'in']"
104,The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,1,"['the', 'bank', 'forecasts', 'finland', 's', 'gdp', 'will', 'grow', 'by', 'in', 'and', 'in']"
105,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",1,"['the', 'circuit', 's', 'overall', 'production', 'rate', 'on', 'a', 'weekly', 'basis', 'is', 'now', 'in', 'excess', 'of', 'an', 'average', 'of', 'tonnes', 'per', 'day', 'with', 'volumes', 'in', 'excess', 'of', 'tonnes', 'per', 'day', 'being', 'reached', 'on', 'individual', 'days']"
106,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",1,"['the', 'company', 's', 'consolidated', 'operating', 'profit', 'amounted', 'to', 'eur', 'mn', 'up', 'from', 'eur', 'mn', 'year', 'on', 'year']"
107,The Department Store Division reported an increase in sales of 4 per cent .,1,"['the', 'department', 'store', 'division', 'reported', 'an', 'increase', 'in', 'sales', 'of', 'per', 'cent']"
108,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,1,"['the', 'fair', 'value', 'of', 'the', 'company', 's', 'investment', 'properties', 'grew', 'to', 'eur', 'billion', 'at', 'the', 'end', 'of', 'march', 'from', 'eur', 'million', 'a', 'year', 'ago']"
109,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",1,"['the', 'last', 'quarter', 'was', 'the', 'best', 'quarter', 'of', 'in', 'net', 'sales', 'and', 'the', 'operating', 'margin', 'rose', 'to']"
110,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",1,"['the', 'major', 'breweries', 'increased', 'their', 'domestic', 'beer', 'sales', 'by', 'per', 'cent', 'last', 'year', 'to', 'million', 'litres', 'from', 'million', 'litres', 'in']"
111,"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .",1,"['the', 'transaction', 'doubles', 'tecnomens', 'workforse', 'and', 'adds', 'a', 'fourth', 'to', 'their', 'net', 'sales']"
112,- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,1,"['operating', 'profit', 'rose', 'by', 'to', 'eur', 'million']"
113,"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",1,"['after', 'this', 'purchase', 'cramo', 'will', 'become', 'the', 'second', 'largest', 'rental', 'services', 'provider', 'in', 'the', 'latvian', 'market']"
114,"`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said .",1,"['the', 'priority', 'for', 'was', 'to', 'strengthen', 'the', 'company', 's', 'balance', 'sheet', 'and', 'increase', 'cash', 'flow', 'ceo', 'hannu', 'krook', 'said']"
115,`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',1,"['the', 'purchase', 'of', 'the', 'operations', 'is', 'part', 'of', 'yit', 's', 'strategy', 'to', 'expand', 'its', 'offering', 'of', 'building', 'system', 'services', 'geographically']"
116,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,1,"['october', 'finnish', 'fishing', 'tackle', 'company', 'rapala', 'vmc', 'corp', 'hel', 'rap', 'v', 'said', 'today', 'its', 'net', 'profit', 'rose', 'to', 'eur', 'm', 'for', 'the', 'first', 'nine', 'months', 'of', 'from', 'eur', 'm', 'for', 'the', 'same', 'period', 'a', 'year', 'earlier']"
117,"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",1,"['according', 'to', 'finnish', 'metso', 'minerals', 'the', 'value', 'of', 'the', 'company', 's', 'orders', 'has', 'gone', 'up', 'to', 'eur', 'bn', 'in', 'months']"
118,Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,1,"['finnish', 'aldata', 'solution', 'has', 'signed', 'a', 'contract', 'of', 'supply', 'its', 'g', 'o', 'l', 'd', 'system', 'to', 'two', 'french', 'retail', 'chains']"
119,Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,1,"['finnish', 'bank', 'of', 'land', 'reports', 'its', 'operating', 'profit', 'rose', 'to', 'eur', 'mn', 'in', 'the', 'second', 'quarter', 'of', 'from', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
120,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,1,"['finnish', 'financial', 'group', 'aktia', 's', 'operating', 'profit', 'for', 'increased', 'to', 'eur', 'mn', 'from', 'eur', 'mn', 'in']"
121,Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,1,"['finnish', 'forest', 'machinery', 'manufacturer', 'ponsse', 's', 'net', 'sales', 'grew', 'to', 'eur', 'mn', 'in', 'the', 'first', 'quarter', 'of', 'from', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
122,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,1,"['finnish', 'kci', 'konecranes', 'has', 'raised', 'its', 'net', 'sales', 'growth', 'estimate', 'for', 'from', 'over', 'to', 'over']"
123,Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,1,"['finnish', 'okmetic', 'that', 'manufactures', 'and', 'processes', 'silicon', 'wafers', 'for', 'the', 'semiconductor', 'and', 'sensor', 'industries', 'and', 'norwegian', 'solar', 'wafer', 'company', 'norsun', 'have', 'signed', 'a', 'contract', 'under', 'which', 'okmetic', 'will', 'supply', 'norsun', 'mono', 'silicon', 'crystals', 'for', 'use', 'in', 'solar', 'cell', 'manufacturing']"
124,Finnish pharmaceuticals company Orion 's net sales rose to EUR 190mn in the first quarter of 2009 from EUR 180mn in the first quarter of 2008 .,1,"['finnish', 'pharmaceuticals', 'company', 'orion', 's', 'net', 'sales', 'rose', 'to', 'eur', 'mn', 'in', 'the', 'first', 'quarter', 'of', 'from', 'eur', 'mn', 'in', 'the', 'first', 'quarter', 'of']"
